Orthogroup	c1	c2	c3	c4	c5
OG0000925	lcl|NC_000922.1_prot_NP_225200.1_962	lcl|NC_005043.1_prot_WP_010883639.1_1008	lcl|NC_002491.1_prot_WP_010883639.1_1011	lcl|NC_017285.1_prot_WP_014518105.1_801	lcl|AE002161.1_prot_AAF38637.1_832
OG0000926	lcl|NC_000922.1_prot_NP_225201.1_963	lcl|NC_005043.1_prot_WP_010883640.1_1009	lcl|NC_002491.1_prot_WP_010883640.1_1012	lcl|NC_017285.1_prot_WP_080511702.1_800	lcl|AE002161.1_prot_AAF38636.1_831
OG0000927	lcl|NC_000922.1_prot_NP_225202.1_964	lcl|NC_005043.1_prot_WP_010883641.1_1010	lcl|NC_002491.1_prot_WP_010883641.1_1013	lcl|NC_017285.1_prot_WP_035416953.1_799	lcl|AE002161.1_prot_AAF38635.1_830
OG0000928	lcl|NC_000922.1_prot_NP_225203.1_965	lcl|NC_005043.1_prot_WP_010883642.1_1011	lcl|NC_002491.1_prot_WP_010883642.1_1014	lcl|NC_017285.1_prot_WP_035416955.1_798	lcl|AE002161.1_prot_AAF38634.1_829
OG0000929	lcl|NC_000922.1_prot_NP_225204.1_966	lcl|NC_005043.1_prot_WP_010883643.1_1012	lcl|NC_002491.1_prot_WP_010892197.1_1015	lcl|NC_017285.1_prot_WP_014518101.1_797	lcl|AE002161.1_prot_AAF38633.1_828
OG0000930	lcl|NC_000922.1_prot_NP_225206.1_967	lcl|NC_005043.1_prot_WP_011126277.1_1014	lcl|NC_002491.1_prot_WP_010883645.1_1017	lcl|NC_017285.1_prot_WP_014518099.1_795	lcl|AE002161.1_prot_AAF73711.1_827
OG0000931	lcl|NC_000922.1_prot_NP_225207.1_968	lcl|NC_005043.1_prot_WP_010883646.1_1015	lcl|NC_002491.1_prot_WP_010883646.1_1018	lcl|NC_017285.1_prot_WP_014518098.1_794	lcl|AE002161.1_prot_AAF38632.1_826
OG0000932	lcl|NC_000922.1_prot_NP_225208.1_969	lcl|NC_005043.1_prot_WP_010883647.1_1016	lcl|NC_002491.1_prot_WP_010895401.1_1019	lcl|NC_017285.1_prot_WP_014518097.1_793	lcl|AE002161.1_prot_AAF73710.1_825
OG0000933	lcl|NC_000922.1_prot_NP_225209.1_970	lcl|NC_005043.1_prot_WP_010883648.1_1017	lcl|NC_002491.1_prot_WP_010883648.1_1020	lcl|NC_017285.1_prot_WP_014518096.1_792	lcl|AE002161.1_prot_AAF38631.1_824
OG0000934	lcl|NC_000922.1_prot_NP_225210.1_971	lcl|NC_005043.1_prot_WP_010883649.1_1018	lcl|NC_002491.1_prot_WP_010892195.1_1021	lcl|NC_017285.1_prot_WP_014518095.1_791	lcl|AE002161.1_prot_AAF38630.1_823
OG0000935	lcl|NC_000922.1_prot_NP_225211.1_972	lcl|NC_005043.1_prot_WP_010883650.1_1019	lcl|NC_002491.1_prot_WP_010883650.1_1022	lcl|NC_017285.1_prot_WP_010883650.1_790	lcl|AE002161.1_prot_AAF38629.1_822
OG0000936	lcl|NC_000922.1_prot_NP_225212.1_973	lcl|NC_005043.1_prot_WP_011126278.1_1020	lcl|NC_002491.1_prot_WP_010883651.1_1023	lcl|NC_017285.1_prot_WP_014518094.1_789	lcl|AE002161.1_prot_AAF38628.1_821
OG0000937	lcl|NC_000922.1_prot_NP_225213.1_974	lcl|NC_005043.1_prot_WP_010883652.1_1021	lcl|NC_002491.1_prot_WP_010883652.1_1024	lcl|NC_017285.1_prot_WP_014518093.1_788	lcl|AE002161.1_prot_AAF38627.1_820
OG0000938	lcl|NC_000922.1_prot_NP_225214.1_975	lcl|NC_005043.1_prot_WP_010883653.1_1022	lcl|NC_002491.1_prot_WP_010895402.1_1025	lcl|NC_017285.1_prot_WP_014518092.1_787	lcl|AE002161.1_prot_AAF38626.1_819
OG0000939	lcl|NC_000922.1_prot_NP_225215.1_976	lcl|NC_005043.1_prot_WP_010883654.1_1023	lcl|NC_002491.1_prot_WP_010883654.1_1026	lcl|NC_017285.1_prot_WP_010883654.1_786	lcl|AE002161.1_prot_AAF38625.1_818
OG0000940	lcl|NC_000922.1_prot_NP_225216.1_977	lcl|NC_005043.1_prot_WP_010883655.1_1024	lcl|NC_002491.1_prot_WP_010892193.1_1027	lcl|NC_017285.1_prot_WP_014518091.1_785	lcl|AE002161.1_prot_AAF38624.1_817
OG0000941	lcl|NC_000922.1_prot_NP_225217.1_978	lcl|NC_005043.1_prot_WP_010883656.1_1025	lcl|NC_002491.1_prot_WP_010883656.1_1028	lcl|NC_017285.1_prot_WP_010883656.1_784	lcl|AE002161.1_prot_AAF38622.1_815
OG0000942	lcl|NC_000922.1_prot_NP_225218.1_979	lcl|NC_005043.1_prot_WP_010883657.1_1026	lcl|NC_002491.1_prot_WP_010883657.1_1029	lcl|NC_017285.1_prot_WP_010883657.1_783	lcl|AE002161.1_prot_AAF38621.1_814
OG0000943	lcl|NC_000922.1_prot_NP_225219.1_980	lcl|NC_005043.1_prot_WP_011126282.1_1027	lcl|NC_002491.1_prot_WP_010895403.1_1030	lcl|NC_017285.1_prot_WP_014518090.1_782	lcl|AE002161.1_prot_AAF38620.1_813
OG0000944	lcl|NC_000922.1_prot_NP_225220.1_981	lcl|NC_005043.1_prot_WP_010883659.1_1028	lcl|NC_002491.1_prot_WP_010883659.1_1031	lcl|NC_017285.1_prot_WP_010883659.1_781	lcl|AE002161.1_prot_AAF38619.1_812
OG0000945	lcl|NC_000922.1_prot_NP_225221.1_982	lcl|NC_005043.1_prot_WP_010892190.1_1029	lcl|NC_002491.1_prot_WP_010892190.1_1032	lcl|NC_017285.1_prot_WP_010892190.1_780	lcl|AE002161.1_prot_AAF38618.1_811
OG0000946	lcl|NC_000922.1_prot_NP_225222.1_983	lcl|NC_005043.1_prot_WP_010883661.1_1030	lcl|NC_002491.1_prot_WP_010883661.1_1033	lcl|NC_017285.1_prot_WP_014518089.1_779	lcl|AE002161.1_prot_AAF38617.1_810
OG0000947	lcl|NC_000922.1_prot_NP_225223.1_984	lcl|NC_005043.1_prot_WP_010883662.1_1031	lcl|NC_002491.1_prot_WP_010883662.1_1034	lcl|NC_017285.1_prot_WP_080511701.1_778	lcl|AE002161.1_prot_AAF38616.1_809
OG0000948	lcl|NC_000922.1_prot_NP_225224.1_985	lcl|NC_005043.1_prot_WP_010883663.1_1032	lcl|NC_002491.1_prot_WP_010883663.1_1035	lcl|NC_017285.1_prot_WP_014518087.1_777	lcl|AE002161.1_prot_AAF73709.1_808
OG0000949	lcl|NC_000922.1_prot_NP_225225.1_986	lcl|NC_005043.1_prot_WP_010892188.1_1033	lcl|NC_002491.1_prot_WP_010895404.1_1036	lcl|NC_017285.1_prot_WP_014518086.1_776	lcl|AE002161.1_prot_AAF73708.1_807
OG0000950	lcl|NC_000922.1_prot_NP_225226.1_987	lcl|NC_005043.1_prot_WP_010883665.1_1034	lcl|NC_002491.1_prot_WP_010883665.1_1037	lcl|NC_017285.1_prot_WP_010883665.1_775	lcl|AE002161.1_prot_AAF38615.1_806
OG0000951	lcl|NC_000922.1_prot_NP_225227.1_988	lcl|NC_005043.1_prot_WP_041466984.1_1035	lcl|NC_002491.1_prot_WP_010883666.1_1038	lcl|NC_017285.1_prot_WP_014518085.1_774	lcl|AE002161.1_prot_AAF38614.1_805
OG0000952	lcl|NC_000922.1_prot_NP_225228.1_989	lcl|NC_005043.1_prot_WP_010883667.1_1036	lcl|NC_002491.1_prot_WP_010883667.1_1039	lcl|NC_017285.1_prot_WP_014518084.1_773	lcl|AE002161.1_prot_AAF38613.1_804
OG0000953	lcl|NC_000922.1_prot_NP_225229.1_990	lcl|NC_005043.1_prot_WP_010883668.1_1037	lcl|NC_002491.1_prot_WP_010883668.1_1040	lcl|NC_017285.1_prot_WP_014518083.1_772	lcl|AE002161.1_prot_AAF38612.1_803
OG0000954	lcl|NC_000922.1_prot_NP_225230.1_991	lcl|NC_005043.1_prot_WP_010883669.1_1038	lcl|NC_002491.1_prot_WP_010883669.1_1041	lcl|NC_017285.1_prot_WP_014518082.1_771	lcl|AE002161.1_prot_AAF73707.1_802
OG0000955	lcl|NC_000922.1_prot_NP_225231.1_992	lcl|NC_005043.1_prot_WP_010883670.1_1039	lcl|NC_002491.1_prot_WP_010883670.1_1042	lcl|NC_017285.1_prot_WP_014518081.1_770	lcl|AE002161.1_prot_AAF38611.1_801
OG0000956	lcl|NC_000922.1_prot_NP_225232.1_993	lcl|NC_005043.1_prot_WP_010883671.1_1040	lcl|NC_002491.1_prot_WP_010895405.1_1043	lcl|NC_017285.1_prot_WP_010883671.1_769	lcl|AE002161.1_prot_AAF38610.1_800
OG0000957	lcl|NC_000922.1_prot_NP_225233.1_994	lcl|NC_005043.1_prot_WP_010883672.1_1041	lcl|NC_002491.1_prot_WP_010883672.1_1044	lcl|NC_017285.1_prot_WP_014518080.1_768	lcl|AE002161.1_prot_AAF73706.1_799
OG0000958	lcl|NC_000922.1_prot_NP_225234.1_995	lcl|NC_005043.1_prot_WP_010883673.1_1042	lcl|NC_002491.1_prot_WP_010883673.1_1045	lcl|NC_017285.1_prot_WP_014518079.1_767	lcl|AE002161.1_prot_AAF38609.1_798
OG0000959	lcl|NC_000922.1_prot_NP_225235.1_996	lcl|NC_005043.1_prot_WP_010883674.1_1043	lcl|NC_002491.1_prot_WP_010883674.1_1046	lcl|NC_017285.1_prot_WP_014518078.1_766	lcl|AE002161.1_prot_AAF38608.1_797
OG0000960	lcl|NC_000922.1_prot_NP_225236.1_997	lcl|NC_005043.1_prot_WP_010883675.1_1044	lcl|NC_002491.1_prot_WP_010883675.1_1047	lcl|NC_017285.1_prot_WP_010883675.1_765	lcl|AE002161.1_prot_AAF38607.1_796
OG0000961	lcl|NC_000922.1_prot_NP_225237.1_998	lcl|NC_005043.1_prot_WP_010883676.1_1045	lcl|NC_002491.1_prot_WP_010883676.1_1048	lcl|NC_017285.1_prot_WP_014518077.1_764	lcl|AE002161.1_prot_AAF38606.1_795
OG0000962	lcl|NC_000922.1_prot_NP_225238.1_999	lcl|NC_005043.1_prot_WP_010883677.1_1046	lcl|NC_002491.1_prot_WP_010883677.1_1049	lcl|NC_017285.1_prot_WP_014518076.1_763	lcl|AE002161.1_prot_AAF38605.1_794
OG0000963	lcl|NC_000922.1_prot_NP_225239.1_1000	lcl|NC_005043.1_prot_WP_010883678.1_1047	lcl|NC_002491.1_prot_WP_010883678.1_1050	lcl|NC_017285.1_prot_WP_014518075.1_762	lcl|AE002161.1_prot_AAF38604.1_793
OG0000964	lcl|NC_000922.1_prot_NP_225240.1_1001	lcl|NC_005043.1_prot_WP_080502224.1_1048	lcl|NC_002491.1_prot_WP_080502231.1_1051	lcl|NC_017285.1_prot_WP_080511720.1_761	lcl|AE002161.1_prot_AAF73705.1_792
OG0000965	lcl|NC_000922.1_prot_NP_225241.1_1002	lcl|NC_005043.1_prot_WP_010883680.1_1049	lcl|NC_002491.1_prot_WP_010883680.1_1052	lcl|NC_017285.1_prot_WP_080511700.1_760	lcl|AE002161.1_prot_AAF38603.1_791
OG0000966	lcl|NC_000922.1_prot_NP_225242.1_1003	lcl|NC_005043.1_prot_WP_010883681.1_1050	lcl|NC_002491.1_prot_WP_010895406.1_1053	lcl|NC_017285.1_prot_WP_010883681.1_759	lcl|AE002161.1_prot_AAF73704.1_790
OG0000967	lcl|NC_000922.1_prot_NP_225243.1_1004	lcl|NC_005043.1_prot_WP_010883682.1_1051	lcl|NC_002491.1_prot_WP_010883682.1_1054	lcl|NC_017285.1_prot_WP_014518072.1_758	lcl|AE002161.1_prot_AAF38602.1_789
OG0000968	lcl|NC_000922.1_prot_NP_225244.1_1005	lcl|NC_005043.1_prot_WP_010883683.1_1052	lcl|NC_002491.1_prot_WP_010883683.1_1055	lcl|NC_017285.1_prot_WP_014518071.1_757	lcl|AE002161.1_prot_AAF38601.1_788
OG0000969	lcl|NC_000922.1_prot_NP_225245.1_1006	lcl|NC_005043.1_prot_WP_010883684.1_1053	lcl|NC_002491.1_prot_WP_010883684.1_1056	lcl|NC_017285.1_prot_WP_010883684.1_756	lcl|AE002161.1_prot_AAF38600.1_787
OG0000970	lcl|NC_000922.1_prot_NP_225246.1_1007	lcl|NC_005043.1_prot_WP_010883685.1_1054	lcl|NC_002491.1_prot_WP_010883685.1_1057	lcl|NC_017285.1_prot_755	lcl|AE002161.1_prot_AAF38599.1_786
OG0000971	lcl|NC_000922.1_prot_NP_225247.1_1008	lcl|NC_005043.1_prot_WP_010883686.1_1055	lcl|NC_002491.1_prot_WP_010883686.1_1058	lcl|NC_017285.1_prot_WP_035416920.1_754	lcl|AE002161.1_prot_AAF38598.1_785
OG0000972	lcl|NC_000922.1_prot_NP_225251.1_1012	lcl|NC_005043.1_prot_WP_011126291.1_1059	lcl|NC_002491.1_prot_WP_010883690.1_1062	lcl|NC_017285.1_prot_WP_014518067.1_751	lcl|AE002161.1_prot_AAF38592.1_779
OG0000973	lcl|NC_000922.1_prot_NP_225252.1_1013	lcl|NC_005043.1_prot_WP_010883691.1_1060	lcl|NC_002491.1_prot_WP_010883691.1_1063	lcl|NC_017285.1_prot_WP_014518066.1_750	lcl|AE002161.1_prot_AAF38591.1_778
OG0000974	lcl|NC_000922.1_prot_NP_225253.1_1014	lcl|NC_005043.1_prot_WP_011126292.1_1061	lcl|NC_002491.1_prot_WP_010883692.1_1064	lcl|NC_017285.1_prot_WP_014518065.1_749	lcl|AE002161.1_prot_AAF38590.1_777
OG0000975	lcl|NC_000922.1_prot_NP_225254.1_1015	lcl|NC_005043.1_prot_WP_010883693.1_1062	lcl|NC_002491.1_prot_WP_010883693.1_1065	lcl|NC_017285.1_prot_WP_014518064.1_748	lcl|AE002161.1_prot_AAF38589.1_776
OG0000976	lcl|NC_000922.1_prot_NP_225255.1_1016	lcl|NC_005043.1_prot_WP_010883694.1_1063	lcl|NC_002491.1_prot_WP_010895408.1_1066	lcl|NC_017285.1_prot_WP_010883694.1_747	lcl|AE002161.1_prot_AAF38588.1_775
OG0000977	lcl|NC_000922.1_prot_YP_008470951.1_1017	lcl|NC_005043.1_prot_WP_010892181.1_1064	lcl|NC_002491.1_prot_WP_010892181.1_1067	lcl|NC_017285.1_prot_WP_010892181.1_746	lcl|AE002161.1_prot_AAF38587.1_774
OG0000978	lcl|NC_000922.1_prot_NP_225256.1_1018	lcl|NC_005043.1_prot_WP_010883695.1_1065	lcl|NC_002491.1_prot_WP_010883695.1_1068	lcl|NC_017285.1_prot_WP_010883695.1_745	lcl|AE002161.1_prot_AAF38586.1_773
OG0000979	lcl|NC_000922.1_prot_NP_225257.1_1019	lcl|NC_005043.1_prot_WP_010892180.1_1066	lcl|NC_002491.1_prot_WP_010895409.1_1069	lcl|NC_017285.1_prot_WP_014518063.1_744	lcl|AE002161.1_prot_AAF38585.1_772
OG0000980	lcl|NC_000922.1_prot_NP_225258.1_1020	lcl|NC_005043.1_prot_WP_010883697.1_1067	lcl|NC_002491.1_prot_WP_010883697.1_1070	lcl|NC_017285.1_prot_WP_010883697.1_743	lcl|AE002161.1_prot_AAF38584.1_771
OG0000981	lcl|NC_000922.1_prot_NP_225260.1_1022	lcl|NC_005043.1_prot_WP_010883699.1_1069	lcl|NC_002491.1_prot_WP_010883699.1_1072	lcl|NC_017285.1_prot_WP_080511699.1_741	lcl|AE002161.1_prot_AAF38583.1_770
OG0000982	lcl|NC_000922.1_prot_NP_225261.1_1023	lcl|NC_005043.1_prot_WP_010883700.1_1070	lcl|NC_002491.1_prot_WP_010883700.1_1073	lcl|NC_017285.1_prot_WP_014518060.1_740	lcl|AE002161.1_prot_AAF38582.1_769
OG0000983	lcl|NC_000922.1_prot_NP_225262.1_1024	lcl|NC_005043.1_prot_WP_010883701.1_1071	lcl|NC_002491.1_prot_WP_010883701.1_1074	lcl|NC_017285.1_prot_WP_014518059.1_739	lcl|AE002161.1_prot_AAF38581.1_768
OG0000984	lcl|NC_000922.1_prot_NP_225263.1_1025	lcl|NC_005043.1_prot_WP_010883702.1_1072	lcl|NC_002491.1_prot_WP_010883702.1_1075	lcl|NC_017285.1_prot_WP_014518058.1_738	lcl|AE002161.1_prot_AAF38580.1_767
OG0000985	lcl|NC_000922.1_prot_NP_225264.1_1026	lcl|NC_005043.1_prot_WP_010883703.1_1073	lcl|NC_002491.1_prot_WP_010883703.1_1076	lcl|NC_017285.1_prot_WP_014518057.1_737	lcl|AE002161.1_prot_AAF38579.1_766
OG0000986	lcl|NC_000922.1_prot_NP_225265.1_1027	lcl|NC_005043.1_prot_WP_010883704.1_1074	lcl|NC_002491.1_prot_WP_010883704.1_1077	lcl|NC_017285.1_prot_736	lcl|AE002161.1_prot_AAF38578.1_765
OG0000987	lcl|NC_000922.1_prot_NP_225266.1_1028	lcl|NC_005043.1_prot_WP_010883705.1_1075	lcl|NC_002491.1_prot_WP_010883705.1_1078	lcl|NC_017285.1_prot_WP_014518053.1_735	lcl|AE002161.1_prot_AAF38576.1_763
OG0000988	lcl|NC_000922.1_prot_NP_225267.1_1029	lcl|NC_005043.1_prot_WP_010883706.1_1076	lcl|NC_002491.1_prot_WP_010883706.1_1079	lcl|NC_017285.1_prot_WP_014518052.1_734	lcl|AE002161.1_prot_AAF38575.1_762
OG0000989	lcl|NC_000922.1_prot_NP_224219.1_6	lcl|NC_005043.1_prot_WP_010882661.1_6	lcl|NC_002491.1_prot_WP_010882661.1_6	lcl|NC_017285.1_prot_728	
OG0000990	lcl|NC_000922.1_prot_NP_224252.1_36		lcl|NC_002491.1_prot_WP_010882694.1_47	lcl|NC_017285.1_prot_WP_080511696.1_692	lcl|AE002161.1_prot_AAF38534.1_718
OG0000991	lcl|NC_000922.1_prot_NP_224258.1_40	lcl|NC_005043.1_prot_WP_010882700.1_49	lcl|NC_002491.1_prot_52	lcl|NC_017285.1_prot_686	
OG0000992	lcl|NC_000922.1_prot_NP_224259.1_41	lcl|NC_005043.1_prot_WP_010882701.1_50	lcl|NC_002491.1_prot_WP_010882701.1_53	lcl|NC_017285.1_prot_685	
OG0000993	lcl|NC_000922.1_prot_NP_224334.1_115	lcl|NC_005043.1_prot_WP_011126073.1_124	lcl|NC_002491.1_prot_WP_010882776.1_128		lcl|AE002161.1_prot_AAF38461.1_635
OG0000994	lcl|NC_000922.1_prot_NP_224356.1_134	lcl|NC_005043.1_prot_WP_011126076.1_145	lcl|NC_002491.1_prot_WP_010882798.1_149		lcl|AE002161.1_prot_AAF38440.1_614
OG0000995	lcl|NC_000922.1_prot_NP_224377.1_154	lcl|NC_005043.1_prot_WP_010882819.1_166	lcl|NC_002491.1_prot_WP_010882819.1_170		lcl|AE002161.1_prot_AAF38418.1_591
OG0000996	lcl|NC_000922.1_prot_NP_224378.1_155	lcl|NC_005043.1_prot_WP_010882820.1_167	lcl|NC_002491.1_prot_WP_010882820.1_171		lcl|AE002161.1_prot_AAF38416.1_589
OG0000997	lcl|NC_000922.1_prot_NP_224379.1_156	lcl|NC_005043.1_prot_WP_010882821.1_168	lcl|NC_002491.1_prot_WP_010882821.1_172		lcl|AE002161.1_prot_AAF38415.1_588
OG0000998	lcl|NC_000922.1_prot_NP_224382.1_157	lcl|NC_005043.1_prot_WP_010882824.1_170	lcl|NC_002491.1_prot_WP_010882824.1_174		lcl|AE002161.1_prot_AAF38414.1_587
OG0000999	lcl|NC_000922.1_prot_NP_224384.1_159	lcl|NC_005043.1_prot_WP_010882826.1_172	lcl|NC_002491.1_prot_WP_010882826.1_176		lcl|AE002161.1_prot_AAF38411.1_584
OG0001000	lcl|NC_000922.1_prot_NP_224390.1_165	lcl|NC_005043.1_prot_WP_010882832.1_178	lcl|NC_002491.1_prot_WP_010882832.1_182		lcl|AE002161.1_prot_AAF38405.1_577
OG0001001	lcl|NC_000922.1_prot_NP_224488.1_259	lcl|NC_005043.1_prot_WP_010882931.1_280	lcl|NC_002491.1_prot_284	lcl|NC_017285.1_prot_461	
OG0001002	lcl|NC_000922.1_prot_NP_224537.1_308	lcl|NC_005043.1_prot_WP_010882980.1_329	lcl|NC_002491.1_prot_WP_010882980.1_333	lcl|NC_017285.1_prot_412	
OG0001003	lcl|NC_000922.1_prot_NP_224568.1_337	lcl|NC_005043.1_prot_WP_010883011.1_364	lcl|NC_002491.1_prot_WP_010883011.1_368		lcl|AE002161.1_prot_AAF73662.1_385
OG0001004	lcl|NC_000922.1_prot_NP_224603.1_372	lcl|NC_005043.1_prot_WP_010883046.1_399	lcl|NC_002491.1_prot_WP_010883046.1_403	lcl|NC_017285.1_prot_WP_014517729.1_344	
OG0001005	lcl|NC_000922.1_prot_NP_224660.1_427	lcl|NC_005043.1_prot_WP_010882880.1_457	lcl|NC_002491.1_prot_WP_010882880.1_461		lcl|AE002161.1_prot_AAF38147.1_286
OG0001006	lcl|NC_000922.1_prot_NP_224677.1_443	lcl|NC_005043.1_prot_476	lcl|NC_002491.1_prot_WP_010883119.1_480	lcl|NC_017285.1_prot_WP_014517665.1_268	
OG0001007	lcl|NC_000922.1_prot_NP_224703.1_469	lcl|NC_005043.1_prot_WP_010883145.1_502	lcl|NC_002491.1_prot_WP_010883145.1_506	lcl|NC_017285.1_prot_WP_035416608.1_242	
OG0001008	lcl|NC_000922.1_prot_NP_224989.1_753	lcl|NC_005043.1_prot_WP_010883431.1_794	lcl|NC_002491.1_prot_WP_010883431.1_798		lcl|AE002161.1_prot_AAF38849.1_1059
OG0001009	lcl|NC_000922.1_prot_NP_225026.1_790	lcl|NC_005043.1_prot_WP_010883468.1_831	lcl|NC_002491.1_prot_WP_010883468.1_835		lcl|AE002161.1_prot_AAF38814.1_1021
OG0001010	lcl|NC_000922.1_prot_NP_225076.1_839	lcl|NC_005043.1_prot_WP_010883516.1_881	lcl|NC_002491.1_prot_WP_010883516.1_885		lcl|AE002161.1_prot_AAF38765.1_970
OG0001011	lcl|NC_000922.1_prot_NP_225259.1_1021	lcl|NC_005043.1_prot_WP_010883698.1_1068	lcl|NC_002491.1_prot_WP_010883698.1_1071	lcl|NC_017285.1_prot_WP_010883698.1_742	
OG0001012		lcl|NC_005043.1_prot_WP_010882667.1_11	lcl|NC_002491.1_prot_WP_010882667.1_11	lcl|NC_017285.1_prot_723	lcl|AE002161.1_prot_AAF38563.1_749
OG0001013		lcl|NC_005043.1_prot_WP_011126043.1_15	lcl|NC_002491.1_prot_WP_011126043.1_15	lcl|NC_017285.1_prot_716, lcl|NC_017285.1_prot_720	
OG0001014		lcl|NC_005043.1_prot_WP_011126045.1_18, lcl|NC_005043.1_prot_WP_011126046.1_21	lcl|NC_002491.1_prot_WP_010895269.1_22, lcl|NC_002491.1_prot_WP_042253908.1_19		
OG0001015		lcl|NC_005043.1_prot_WP_010892171.1_19	lcl|NC_002491.1_prot_WP_010892171.1_20	lcl|NC_017285.1_prot_WP_010892171.1_717	lcl|AE002161.1_prot_AAF38560.1_746
OG0001016		lcl|NC_005043.1_prot_WP_010892130.1_127	lcl|NC_002491.1_prot_WP_010892130.1_131	lcl|NC_017285.1_prot_WP_014517949.1_608	lcl|AE002161.1_prot_AAF38457.1_631
OG0001017		lcl|NC_005043.1_prot_WP_010882855.1_201	lcl|NC_002491.1_prot_WP_010882855.1_205	lcl|NC_017285.1_prot_WP_010882855.1_541	lcl|AE002161.1_prot_AAF38382.1_553
OG0001018		lcl|NC_005043.1_prot_WP_010882861.1_207	lcl|NC_002491.1_prot_WP_010882861.1_211	lcl|NC_017285.1_prot_WP_014517885.1_534	lcl|AE002161.1_prot_AAF73686.1_546
OG0001019		lcl|NC_005043.1_prot_WP_010892061.1_337	lcl|NC_002491.1_prot_WP_010892061.1_341	lcl|NC_017285.1_prot_WP_010892061.1_404	lcl|AE002161.1_prot_AAF38261.1_413
OG0001020		lcl|NC_005043.1_prot_WP_010892057.1_344	lcl|NC_002491.1_prot_WP_010892057.1_348	lcl|NC_017285.1_prot_WP_014517778.1_397	lcl|AE002161.1_prot_AAF38254.1_406
OG0001021		lcl|NC_005043.1_prot_WP_010883000.1_352	lcl|NC_002491.1_prot_WP_010883000.1_356	lcl|NC_017285.1_prot_WP_014517771.1_390	lcl|AE002161.1_prot_AAF38246.1_397
OG0001022		lcl|NC_005043.1_prot_WP_010892039.1_404	lcl|NC_002491.1_prot_WP_010892039.1_408	lcl|NC_017285.1_prot_WP_080511686.1_339	lcl|AE002161.1_prot_AAF38199.1_343
OG0001023		lcl|NC_005043.1_prot_451	lcl|NC_002491.1_prot_WP_010895327.1_455	lcl|NC_017285.1_prot_WP_014517688.1_292	lcl|AE002161.1_prot_AAF38154.1_293
OG0001024		lcl|NC_005043.1_prot_WP_080502216.1_508	lcl|NC_002491.1_prot_WP_010891998.1_512	lcl|NC_017285.1_prot_WP_010891998.1_236	lcl|AE002161.1_prot_AAF38106.1_239
OG0001025		lcl|NC_005043.1_prot_WP_010891974.1_597	lcl|NC_002491.1_prot_WP_010891974.1_601	lcl|NC_017285.1_prot_WP_014517572.1_147	lcl|AE002161.1_prot_AAF38029.1_146
OG0001026		lcl|NC_005043.1_prot_WP_010883294.1_654	lcl|NC_002491.1_prot_WP_010883294.1_658	lcl|NC_017285.1_prot_WP_035416558.1_90	lcl|AE002161.1_prot_AAF37976.1_90
OG0001027		lcl|NC_005043.1_prot_WP_010891964.1_682	lcl|NC_002491.1_prot_WP_010891964.1_686	lcl|NC_017285.1_prot_WP_010891964.1_62	lcl|AE002161.1_prot_AAF37952.1_62
OG0001028		lcl|NC_005043.1_prot_1056	lcl|NC_002491.1_prot_1059	lcl|NC_017285.1_prot_694, lcl|NC_017285.1_prot_753	
OG0001029		lcl|NC_005043.1_prot_WP_010882792.1_139	lcl|NC_002491.1_prot_WP_010882792.1_143	lcl|NC_017285.1_prot_WP_035416799.1_596	
OG0001030		lcl|NC_005043.1_prot_WP_010882806.1_153	lcl|NC_002491.1_prot_WP_010882806.1_157		lcl|AE002161.1_prot_AAF38430.1_604
OG0001031		lcl|NC_005043.1_prot_WP_010882862.1_208	lcl|NC_002491.1_prot_WP_010882862.1_212		lcl|AE002161.1_prot_AAF38375.1_545
OG0001032		lcl|NC_005043.1_prot_WP_041466950.1_249	lcl|NC_002491.1_prot_WP_042253980.1_253	lcl|NC_017285.1_prot_WP_080511691.1_491	
OG0001033		lcl|NC_005043.1_prot_336	lcl|NC_002491.1_prot_340	lcl|NC_017285.1_prot_WP_041466860.1_405	
OG0001034		lcl|NC_005043.1_prot_WP_010882999.1_351	lcl|NC_002491.1_prot_WP_010882999.1_355		lcl|AE002161.1_prot_AAF38247.1_398
OG0001035		lcl|NC_005043.1_prot_WP_010892050.1_357	lcl|NC_002491.1_prot_WP_010892050.1_361		lcl|AE002161.1_prot_AAF38241.1_392
OG0001036		lcl|NC_005043.1_prot_572	lcl|NC_002491.1_prot_576	lcl|NC_017285.1_prot_172	
OG0001037		lcl|NC_005043.1_prot_WP_080502218.1_614	lcl|NC_002491.1_prot_WP_080502218.1_618	lcl|NC_017285.1_prot_WP_080502218.1_130	
OG0001038		lcl|NC_005043.1_prot_693	lcl|NC_002491.1_prot_697	lcl|NC_017285.1_prot_51	
OG0001039		lcl|NC_005043.1_prot_WP_011126217.1_746	lcl|NC_002491.1_prot_750	lcl|NC_017285.1_prot_WP_011126217.1_1061	
OG0001040		lcl|NC_005043.1_prot_WP_041466863.1_841	lcl|NC_002491.1_prot_WP_041466863.1_845	lcl|NC_017285.1_prot_WP_041466863.1_970	
OG0001041		lcl|NC_005043.1_prot_WP_042254131.1_887	lcl|NC_002491.1_prot_WP_042254131.1_891	lcl|NC_017285.1_prot_WP_014518203.1_925	
OG0001042		lcl|NC_005043.1_prot_WP_010895392.1_955	lcl|NC_002491.1_prot_WP_010895392.1_959	lcl|NC_017285.1_prot_857	
